video,day,views,estimatedMinutesWatched,likes,dislikes,comments,shares,year
aMwB3YzdnLY,2020-10-27,4,11,0,0,0,0,2020
b8SV9Xk5P0Q,2020-10-27,5,17,0,0,0,0,2020
d2wI1ikAAlg,2020-10-27,10,35,1,0,0,0,2020
hcUC4IFisL4,2020-10-27,14,60,0,0,0,0,2020
jytZgg-oQyM,2020-10-27,7,13,1,0,0,0,2020
k_krAa5BcUc,2020-10-27,5,26,0,0,0,0,2020
n_QVgE8mGic,2020-10-27,4,12,0,0,0,0,2020
o7p5-2gqPc4,2020-10-27,9,33,0,0,0,0,2020
oKlJDBsc_A0,2020-10-27,10,48,1,0,0,0,2020
pSPHTfd-GA4,2020-10-27,6,24,0,0,0,0,2020
qmTXyVwt0F4,2020-10-27,10,26,1,0,0,0,2020
rZEOxQWltIs,2020-10-27,9,22,1,0,0,0,2020
riRa1fv7XAo,2020-10-27,7,18,0,0,0,0,2020
tsca4HeUPyA,2020-10-27,8,42,1,0,0,0,2020
288bRpvZSsg,2020-10-28,11,53,1,0,0,0,2020
2Ftvle6k9as,2020-10-28,20,56,1,0,0,0,2020
2Wsb2KmeD04,2020-10-28,1,0,0,0,0,0,2020
2Xjq_Rc8csw,2020-10-28,8,18,1,0,0,0,2020
5flm8zGveZ8,2020-10-28,11,22,0,0,0,0,2020
7g35w-sL_JA,2020-10-28,4,34,0,0,0,0,2020
A4gZgqEKshw,2020-10-28,9,13,0,0,0,0,2020
Aa1Zd1nqAaM,2020-10-28,10,38,1,0,0,0,2020
AmIW3vUhY0E,2020-10-28,7,45,1,0,0,0,2020
BB7a6alY_Kg,2020-10-28,4,8,0,0,0,0,2020
BYRBjDIZSZo,2020-10-28,12,28,1,0,0,0,2020
FRgbKVwKp3M,2020-10-28,16,65,0,0,0,0,2020
IYSIzMNvT0k,2020-10-28,15,23,2,0,0,0,2020
LIkQgdMtovQ,2020-10-28,6,21,0,0,0,0,2020
Lmx4Bc7WhHU,2020-10-28,7,27,1,0,0,0,2020
MD5LDDmH3Lo,2020-10-28,8,35,1,0,0,0,2020
a3pMCY75leA,2020-10-28,7,28,0,0,0,0,2020
aHo1kbccgLM,2020-10-28,8,17,0,0,0,0,2020
aMwB3YzdnLY,2020-10-28,5,13,1,0,0,0,2020
b8SV9Xk5P0Q,2020-10-28,8,20,1,0,0,0,2020
d2wI1ikAAlg,2020-10-28,9,28,0,0,0,0,2020
hQTDiy0X4eo,2020-10-28,1,0,0,0,0,0,2020
hcUC4IFisL4,2020-10-28,19,57,1,0,0,0,2020
jytZgg-oQyM,2020-10-28,10,22,1,0,0,0,2020
k_krAa5BcUc,2020-10-28,16,43,1,0,0,0,2020
n_QVgE8mGic,2020-10-28,9,20,1,0,0,0,2020
o7p5-2gqPc4,2020-10-28,21,60,2,0,0,0,2020
oKlJDBsc_A0,2020-10-28,12,57,0,0,0,0,2020
pSPHTfd-GA4,2020-10-28,7,39,1,0,0,0,2020
qmTXyVwt0F4,2020-10-28,7,10,0,0,0,0,2020
rZEOxQWltIs,2020-10-28,10,25,1,0,0,0,2020
riRa1fv7XAo,2020-10-28,15,30,0,0,0,0,2020
tsca4HeUPyA,2020-10-28,11,47,0,0,0,0,2020
7g35w-sL_JA,2020-10-29,1,0,0,0,0,0,2020
BYRBjDIZSZo,2020-10-29,2,1,0,0,0,0,2020
a3pMCY75leA,2020-10-29,1,0,0,0,0,0,2020
pSPHTfd-GA4,2020-10-29,1,0,0,0,0,0,2020
5flm8zGveZ8,2020-10-31,1,0,0,0,0,0,2020
A4gZgqEKshw,2020-10-31,1,0,0,0,0,0,2020
BYRBjDIZSZo,2020-10-31,1,1,0,0,0,0,2020
FRgbKVwKp3M,2020-10-31,1,1,0,0,0,0,2020
IYSIzMNvT0k,2020-10-31,1,0,0,0,0,0,2020
d2wI1ikAAlg,2020-10-31,1,1,0,0,0,0,2020
jytZgg-oQyM,2020-10-31,2,0,0,0,0,0,2020
o7p5-2gqPc4,2020-10-31,1,0,0,0,0,0,2020
oKlJDBsc_A0,2020-10-31,2,1,0,0,0,0,2020
2Ftvle6k9as,2020-11-01,2,4,0,0,0,0,2020
IYSIzMNvT0k,2020-11-01,1,0,0,0,0,0,2020
hcUC4IFisL4,2020-11-01,1,1,0,0,0,0,2020
k_krAa5BcUc,2020-11-01,4,4,0,0,0,0,2020
o7p5-2gqPc4,2020-11-01,1,1,0,0,0,0,2020
riRa1fv7XAo,2020-11-01,3,3,0,0,0,0,2020
7g35w-sL_JA,2020-11-02,1,2,0,0,0,0,2020
RF1chK7xiX0,2020-11-02,1,1,0,0,0,0,2020
a3pMCY75leA,2020-11-02,1,1,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-06,2,1,0,0,0,0,2020
LSsfEfKJPUA,2020-11-06,2,1,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-06,3,6,0,0,0,0,2020
qxsXKYJRgJI,2020-11-06,1,1,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-07,2,1,0,0,0,0,2020
9KVzGWFEufI,2020-11-07,1,0,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-07,0,0,0,0,0,0,2020
BZsxf1LWa38,2020-11-07,2,0,0,0,0,0,2020
Kx-urubrfl4,2020-11-07,2,0,0,0,0,0,2020
LSsfEfKJPUA,2020-11-07,1,0,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-07,2,0,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-07,3,1,0,0,0,0,2020
quoIHoqCJs4,2020-11-07,2,0,0,0,0,0,2020
yA9kwmITnkk,2020-11-07,2,1,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-08,10,82,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-08,27,173,0,0,0,0,2020
BZsxf1LWa38,2020-11-08,4,10,0,0,0,0,2020
Kx-urubrfl4,2020-11-08,3,9,0,0,0,0,2020
LSsfEfKJPUA,2020-11-08,14,148,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-08,1,0,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-08,40,306,1,0,0,0,2020
oKlJDBsc_A0,2020-11-08,2,0,0,0,0,0,2020
quoIHoqCJs4,2020-11-08,1,8,0,0,0,0,2020
yA9kwmITnkk,2020-11-08,1,0,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-09,9,44,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-09,8,50,0,0,0,0,2020
BZsxf1LWa38,2020-11-09,5,17,0,0,0,0,2020
Kx-urubrfl4,2020-11-09,5,40,0,0,0,0,2020
LSsfEfKJPUA,2020-11-09,12,64,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-09,3,6,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-09,9,58,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-10,7,65,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-10,4,13,0,0,0,0,2020
BZsxf1LWa38,2020-11-10,2,10,0,0,0,0,2020
DRr8kXo0Agg,2020-11-10,1,0,0,0,0,0,2020
Kx-urubrfl4,2020-11-10,3,23,0,0,0,0,2020
LSsfEfKJPUA,2020-11-10,6,31,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-10,2,5,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-10,2,8,0,0,0,0,2020
quoIHoqCJs4,2020-11-10,2,5,0,0,0,0,2020
yA9kwmITnkk,2020-11-10,1,0,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-11,14,92,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-11,17,95,0,0,0,0,2020
BZsxf1LWa38,2020-11-11,9,35,0,0,0,0,2020
Kx-urubrfl4,2020-11-11,17,74,0,0,0,0,2020
LSsfEfKJPUA,2020-11-11,14,95,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-11,10,19,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-11,24,135,0,0,0,0,2020
quoIHoqCJs4,2020-11-11,11,61,0,0,0,0,2020
yA9kwmITnkk,2020-11-11,8,25,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-12,22,150,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-12,27,96,2,0,0,0,2020
BZsxf1LWa38,2020-11-12,11,42,0,0,0,0,2020
Kx-urubrfl4,2020-11-12,7,71,0,0,0,0,2020
LSsfEfKJPUA,2020-11-12,17,170,1,0,0,0,2020
TeJ_Dht6N4E,2020-11-12,11,28,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-12,13,97,0,0,0,0,2020
quoIHoqCJs4,2020-11-12,19,84,0,0,0,0,2020
yA9kwmITnkk,2020-11-12,9,32,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-13,14,82,1,0,0,0,2020
Aa1Zd1nqAaM,2020-11-13,2,1,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-13,7,9,0,0,0,0,2020
BZsxf1LWa38,2020-11-13,11,36,1,0,0,0,2020
Kx-urubrfl4,2020-11-13,5,52,0,0,0,0,2020
LSsfEfKJPUA,2020-11-13,5,29,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-13,5,19,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-13,5,35,0,0,0,0,2020
quoIHoqCJs4,2020-11-13,3,22,0,0,0,0,2020
yA9kwmITnkk,2020-11-13,5,17,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-14,14,108,0,0,0,1,2020
BSlzOjW5gsQ,2020-11-14,18,66,0,0,0,0,2020
BZsxf1LWa38,2020-11-14,12,45,0,0,0,1,2020
Kx-urubrfl4,2020-11-14,20,108,1,0,0,1,2020
LSsfEfKJPUA,2020-11-14,14,119,1,0,0,0,2020
TeJ_Dht6N4E,2020-11-14,18,51,0,0,0,1,2020
fS8JmmjCg4Y,2020-11-14,12,98,1,0,0,0,2020
quoIHoqCJs4,2020-11-14,26,117,1,0,0,0,2020
yA9kwmITnkk,2020-11-14,13,42,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-15,18,103,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-15,11,56,0,0,0,0,2020
BZsxf1LWa38,2020-11-15,17,54,0,0,0,0,2020
Kx-urubrfl4,2020-11-15,16,99,0,0,0,0,2020
LSsfEfKJPUA,2020-11-15,13,100,0,0,0,0,2020
OXRHUDd28uM,2020-11-15,24,85,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-15,15,37,1,0,0,0,2020
eJizsGLUFFw,2020-11-15,4,5,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-15,10,70,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-15,30,222,0,0,0,0,2020
quoIHoqCJs4,2020-11-15,22,132,0,0,0,0,2020
s-HX0NcVGco,2020-11-15,8,22,0,0,0,0,2020
yA9kwmITnkk,2020-11-15,22,65,1,0,0,0,2020
zG5DYRKRrRI,2020-11-15,40,112,1,0,0,0,2020
7Ji0rZA-D7k,2020-11-16,1,6,0,0,0,0,2020
BSlzOjW5gsQ,2020-11-16,3,8,0,0,0,0,2020
BZsxf1LWa38,2020-11-16,1,4,0,0,0,0,2020
IaUXOCf73Lg,2020-11-16,1,0,0,0,0,0,2020
Kx-urubrfl4,2020-11-16,2,10,0,0,0,0,2020
LSsfEfKJPUA,2020-11-16,1,9,0,0,0,0,2020
OXRHUDd28uM,2020-11-16,12,43,0,0,0,0,2020
OiE3M7m9dxs,2020-11-16,1,0,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-16,3,6,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-16,1,0,0,0,0,0,2020
dPNrkm12e5M,2020-11-16,1,0,0,0,0,0,2020
eJizsGLUFFw,2020-11-16,3,10,0,0,0,0,2020
fS8JmmjCg4Y,2020-11-16,1,9,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-16,13,54,0,0,0,0,2020
quoIHoqCJs4,2020-11-16,2,7,0,0,0,0,2020
r5Xkh25jgwY,2020-11-16,1,0,0,0,0,0,2020
s-HX0NcVGco,2020-11-16,8,36,0,0,0,0,2020
wMzpIezHdcs,2020-11-16,1,0,0,0,0,0,2020
wjQracmCEag,2020-11-16,3,10,0,0,0,0,2020
zG5DYRKRrRI,2020-11-16,14,29,0,0,0,0,2020
OXRHUDd28uM,2020-11-17,8,45,0,0,0,0,2020
OiE3M7m9dxs,2020-11-17,7,15,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-17,1,5,0,0,0,0,2020
dPNrkm12e5M,2020-11-17,6,25,0,0,0,0,2020
eJizsGLUFFw,2020-11-17,10,18,0,0,0,0,2020
gcx2CLY3GD4,2020-11-17,1,0,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-17,8,44,0,0,0,0,2020
oHE0GKd5AZI,2020-11-17,1,0,0,0,0,0,2020
quoIHoqCJs4,2020-11-17,1,0,0,0,0,0,2020
r5Xkh25jgwY,2020-11-17,7,28,0,0,0,0,2020
s-HX0NcVGco,2020-11-17,12,63,0,0,0,0,2020
wMzpIezHdcs,2020-11-17,1,4,0,0,0,0,2020
wjQracmCEag,2020-11-17,8,32,0,0,0,0,2020
zG5DYRKRrRI,2020-11-17,5,16,0,0,0,0,2020
IaUXOCf73Lg,2020-11-18,1,0,0,0,0,0,2020
OXRHUDd28uM,2020-11-18,7,30,0,0,0,0,2020
OiE3M7m9dxs,2020-11-18,4,12,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-18,2,0,0,0,0,0,2020
dPNrkm12e5M,2020-11-18,4,26,0,0,0,0,2020
eJizsGLUFFw,2020-11-18,7,24,0,0,0,0,2020
gcx2CLY3GD4,2020-11-18,3,1,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-18,8,49,0,0,0,0,2020
oHE0GKd5AZI,2020-11-18,1,0,0,0,0,0,2020
r5Xkh25jgwY,2020-11-18,4,17,0,0,0,0,2020
s-HX0NcVGco,2020-11-18,13,86,1,0,0,0,2020
wMzpIezHdcs,2020-11-18,1,0,0,0,0,0,2020
wjQracmCEag,2020-11-18,4,21,0,0,0,0,2020
zG5DYRKRrRI,2020-11-18,9,25,0,0,0,0,2020
IaUXOCf73Lg,2020-11-19,4,18,0,0,0,0,2020
OXRHUDd28uM,2020-11-19,11,67,0,0,0,0,2020
OiE3M7m9dxs,2020-11-19,7,29,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-19,4,13,0,0,0,0,2020
dPNrkm12e5M,2020-11-19,5,44,0,0,0,0,2020
eJizsGLUFFw,2020-11-19,20,53,1,0,0,0,2020
gcx2CLY3GD4,2020-11-19,2,17,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-19,14,124,0,0,0,0,2020
oHE0GKd5AZI,2020-11-19,1,2,0,0,0,0,2020
r5Xkh25jgwY,2020-11-19,16,81,0,0,0,0,2020
s-HX0NcVGco,2020-11-19,19,106,0,0,0,0,2020
wMzpIezHdcs,2020-11-19,3,13,0,0,0,0,2020
wjQracmCEag,2020-11-19,14,97,0,0,0,0,2020
zG5DYRKRrRI,2020-11-19,10,32,0,0,0,0,2020
IaUXOCf73Lg,2020-11-20,6,27,0,0,0,0,2020
OXRHUDd28uM,2020-11-20,3,11,0,0,0,0,2020
OiE3M7m9dxs,2020-11-20,10,46,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-20,2,3,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-20,11,43,0,0,0,0,2020
dPNrkm12e5M,2020-11-20,9,73,0,0,0,0,2020
eJizsGLUFFw,2020-11-20,7,14,0,0,0,0,2020
gcx2CLY3GD4,2020-11-20,10,87,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-20,3,16,0,0,0,0,2020
oHE0GKd5AZI,2020-11-20,7,30,0,0,0,0,2020
r5Xkh25jgwY,2020-11-20,20,101,0,0,0,0,2020
s-HX0NcVGco,2020-11-20,8,27,0,0,0,0,2020
wMzpIezHdcs,2020-11-20,11,39,0,0,0,0,2020
wjQracmCEag,2020-11-20,14,90,0,0,0,0,2020
BZsxf1LWa38,2020-11-21,1,3,0,0,0,0,2020
IaUXOCf73Lg,2020-11-21,11,40,0,0,0,0,2020
Kx-urubrfl4,2020-11-21,1,0,0,0,0,0,2020
OXRHUDd28uM,2020-11-21,1,5,0,0,0,0,2020
OiE3M7m9dxs,2020-11-21,7,49,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-21,8,31,0,0,0,0,2020
dPNrkm12e5M,2020-11-21,11,90,0,0,0,0,2020
eJizsGLUFFw,2020-11-21,1,3,0,0,0,0,2020
gcx2CLY3GD4,2020-11-21,12,121,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-21,1,1,0,0,0,0,2020
oHE0GKd5AZI,2020-11-21,10,40,0,0,0,0,2020
r5Xkh25jgwY,2020-11-21,8,51,0,0,0,0,2020
s-HX0NcVGco,2020-11-21,2,11,0,0,0,0,2020
wMzpIezHdcs,2020-11-21,11,41,1,0,0,0,2020
wjQracmCEag,2020-11-21,2,18,0,0,0,0,2020
zG5DYRKRrRI,2020-11-21,1,2,0,0,0,0,2020
2Ftvle6k9as,2020-11-22,1,7,0,0,0,0,2020
7Ji0rZA-D7k,2020-11-22,1,14,0,0,0,0,2020
FRgbKVwKp3M,2020-11-22,1,11,0,0,0,0,2020
IYSIzMNvT0k,2020-11-22,1,3,0,0,0,0,2020
IaUXOCf73Lg,2020-11-22,11,61,0,0,0,0,2020
Kx-urubrfl4,2020-11-22,1,1,0,0,0,0,2020
OXRHUDd28uM,2020-11-22,11,46,0,0,0,0,2020
OiE3M7m9dxs,2020-11-22,13,60,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-22,13,39,0,0,0,0,2020
dPNrkm12e5M,2020-11-22,16,107,0,0,0,0,2020
eJizsGLUFFw,2020-11-22,6,11,0,0,0,0,2020
gcx2CLY3GD4,2020-11-22,14,111,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-22,9,52,0,0,0,0,2020
hcUC4IFisL4,2020-11-22,1,6,0,0,0,0,2020
k_krAa5BcUc,2020-11-22,1,3,0,0,0,0,2020
o7p5-2gqPc4,2020-11-22,1,5,0,0,0,0,2020
oHE0GKd5AZI,2020-11-22,9,45,0,0,0,0,2020
r5Xkh25jgwY,2020-11-22,12,67,0,0,0,0,2020
riRa1fv7XAo,2020-11-22,1,3,0,0,0,0,2020
s-HX0NcVGco,2020-11-22,10,49,0,0,0,0,2020
wMzpIezHdcs,2020-11-22,10,28,0,0,0,0,2020
wjQracmCEag,2020-11-22,14,59,0,0,0,0,2020
zG5DYRKRrRI,2020-11-22,8,23,0,0,0,0,2020
IaUXOCf73Lg,2020-11-23,5,21,0,0,0,0,2020
OXRHUDd28uM,2020-11-23,1,0,0,0,0,0,2020
OiE3M7m9dxs,2020-11-23,4,10,0,0,0,0,2020
WnE0IIO0EQ0,2020-11-23,6,19,0,0,0,0,2020
dPNrkm12e5M,2020-11-23,2,10,0,0,0,0,2020
eJizsGLUFFw,2020-11-23,1,3,0,0,0,0,2020
gcx2CLY3GD4,2020-11-23,8,51,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-23,1,0,0,0,0,0,2020
oHE0GKd5AZI,2020-11-23,4,26,0,0,0,0,2020
r5Xkh25jgwY,2020-11-23,5,13,0,0,0,0,2020
wMzpIezHdcs,2020-11-23,4,14,0,0,0,0,2020
wjQracmCEag,2020-11-23,1,6,0,0,0,0,2020
zG5DYRKRrRI,2020-11-23,1,2,0,0,0,0,2020
BZsxf1LWa38,2020-11-24,1,1,0,0,0,0,2020
IaUXOCf73Lg,2020-11-24,19,62,1,0,0,0,2020
Kx-urubrfl4,2020-11-24,1,5,0,0,0,0,2020
OXRHUDd28uM,2020-11-24,6,31,1,0,0,1,2020
OiE3M7m9dxs,2020-11-24,2,4,0,0,0,1,2020
TeJ_Dht6N4E,2020-11-24,0,0,0,0,0,1,2020
WnE0IIO0EQ0,2020-11-24,8,26,0,0,0,1,2020
dPNrkm12e5M,2020-11-24,2,9,0,0,0,1,2020
eJizsGLUFFw,2020-11-24,3,8,0,0,0,1,2020
gcx2CLY3GD4,2020-11-24,16,140,1,0,0,1,2020
h8FZ_H_zIlA,2020-11-24,8,51,1,0,0,1,2020
oHE0GKd5AZI,2020-11-24,7,27,0,0,0,0,2020
r5Xkh25jgwY,2020-11-24,3,6,0,0,0,1,2020
s-HX0NcVGco,2020-11-24,8,38,1,0,0,1,2020
wMzpIezHdcs,2020-11-24,9,34,0,0,0,1,2020
wjQracmCEag,2020-11-24,0,0,0,0,0,1,2020
zG5DYRKRrRI,2020-11-24,4,6,1,0,0,1,2020
BSlzOjW5gsQ,2020-11-25,1,12,0,0,0,0,2020
IaUXOCf73Lg,2020-11-25,7,23,0,0,0,0,2020
LSsfEfKJPUA,2020-11-25,1,11,0,0,0,0,2020
OXRHUDd28uM,2020-11-25,9,21,0,0,0,0,2020
OiE3M7m9dxs,2020-11-25,7,29,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-25,1,4,0,0,0,0,2020
U6jWizrcoaw,2020-11-25,24,132,0,0,0,2,2020
WnE0IIO0EQ0,2020-11-25,7,23,1,0,0,0,2020
dPNrkm12e5M,2020-11-25,6,58,1,0,0,0,2020
eJizsGLUFFw,2020-11-25,5,15,1,0,0,0,2020
fS8JmmjCg4Y,2020-11-25,1,12,0,0,0,0,2020
gcx2CLY3GD4,2020-11-25,13,139,0,0,0,0,2020
h8FZ_H_zIlA,2020-11-25,3,12,0,0,0,0,2020
mu7OfNdCBE8,2020-11-25,23,110,0,0,0,2,2020
oHE0GKd5AZI,2020-11-25,14,63,0,0,0,0,2020
r5Xkh25jgwY,2020-11-25,12,67,1,0,0,0,2020
s-HX0NcVGco,2020-11-25,3,20,0,0,0,0,2020
wMzpIezHdcs,2020-11-25,7,20,1,0,0,0,2020
wjQracmCEag,2020-11-25,12,67,1,0,0,0,2020
zG5DYRKRrRI,2020-11-25,4,7,0,0,0,0,2020
TeJ_Dht6N4E,2020-11-26,1,0,0,0,0,0,2020
U6jWizrcoaw,2020-11-26,21,164,0,0,0,1,2020
mu7OfNdCBE8,2020-11-26,25,143,0,0,0,1,2020
U6jWizrcoaw,2020-11-27,5,12,0,0,0,0,2020
mu7OfNdCBE8,2020-11-27,1,0,0,0,0,0,2020
U6jWizrcoaw,2020-11-28,2,1,0,0,0,0,2020
mu7OfNdCBE8,2020-11-28,3,0,0,0,0,0,2020
2Xjq_Rc8csw,2020-11-29,1,1,0,0,0,0,2020
3MQ47s45dnU,2020-11-29,26,124,0,0,0,1,2020
44Cbhd1PnWI,2020-11-29,21,103,0,0,0,2,2020
BB7a6alY_Kg,2020-11-29,1,0,0,0,0,0,2020
EdiLL3J89eI,2020-11-29,16,67,0,0,0,1,2020
Lmx4Bc7WhHU,2020-11-29,1,0,0,0,0,0,2020
POXB-v2vNlo,2020-11-29,3,3,0,0,0,1,2020
U6jWizrcoaw,2020-11-29,26,88,0,0,0,0,2020
ZtY3D3hKjXk,2020-11-29,7,12,0,0,0,1,2020
a3pMCY75leA,2020-11-29,1,0,0,0,0,0,2020
aHo1kbccgLM,2020-11-29,1,4,0,0,0,0,2020
aMwB3YzdnLY,2020-11-29,1,0,0,0,0,0,2020
bn91Bs6pE1o,2020-11-29,7,21,0,0,0,0,2020
fm6Dv9POaQk,2020-11-29,1,2,0,0,0,0,2020
jytZgg-oQyM,2020-11-29,1,0,0,0,0,0,2020
kgQncoPA9zE,2020-11-29,3,4,0,0,0,1,2020
mu7OfNdCBE8,2020-11-29,14,55,0,0,0,0,2020
n_QVgE8mGic,2020-11-29,1,0,0,0,0,0,2020
oHE0GKd5AZI,2020-11-29,1,0,0,0,0,0,2020
qmTXyVwt0F4,2020-11-29,1,0,0,0,0,0,2020
tRAaFUTA_-A,2020-11-29,3,11,0,0,0,2,2020
v4NPzGXcbaw,2020-11-29,1,0,0,0,0,0,2020
3MQ47s45dnU,2020-11-30,7,7,2,0,0,1,2020
44Cbhd1PnWI,2020-11-30,6,6,0,0,0,0,2020
EdiLL3J89eI,2020-11-30,4,11,0,0,0,0,2020
POXB-v2vNlo,2020-11-30,2,2,0,0,0,0,2020
U6jWizrcoaw,2020-11-30,4,7,0,0,0,0,2020
Zk_xFgb6Y7Y,2020-11-30,2,0,0,0,0,1,2020
ZtY3D3hKjXk,2020-11-30,6,10,0,0,0,0,2020
bn91Bs6pE1o,2020-11-30,4,9,0,0,0,0,2020
kgQncoPA9zE,2020-11-30,2,0,0,0,0,0,2020
mu7OfNdCBE8,2020-11-30,1,0,0,0,0,0,2020
tRAaFUTA_-A,2020-11-30,6,12,0,0,0,0,2020
zNyioBkGDUU,2020-11-30,1,0,0,0,0,1,2020
zW6ATi1uYhk,2020-11-30,1,0,0,0,0,1,2020
3MQ47s45dnU,2020-12-01,6,25,0,0,0,0,2020
44Cbhd1PnWI,2020-12-01,7,34,0,0,0,0,2020
EdiLL3J89eI,2020-12-01,6,27,0,0,0,0,2020
POXB-v2vNlo,2020-12-01,5,14,0,0,0,0,2020
Zk_xFgb6Y7Y,2020-12-01,5,19,0,0,0,0,2020
ZtY3D3hKjXk,2020-12-01,4,15,0,0,0,0,2020
bn91Bs6pE1o,2020-12-01,4,16,0,0,0,0,2020
kgQncoPA9zE,2020-12-01,4,10,0,0,0,0,2020
mu7OfNdCBE8,2020-12-01,2,4,0,0,0,0,2020
tRAaFUTA_-A,2020-12-01,5,36,0,0,0,0,2020
zNyioBkGDUU,2020-12-01,4,18,0,0,0,0,2020
zW6ATi1uYhk,2020-12-01,2,9,0,0,0,0,2020
3MQ47s45dnU,2020-12-02,17,65,0,0,0,0,2020
44Cbhd1PnWI,2020-12-02,16,62,0,0,0,0,2020
EdiLL3J89eI,2020-12-02,21,90,0,0,0,0,2020
OXRHUDd28uM,2020-12-02,1,0,0,0,0,0,2020
POXB-v2vNlo,2020-12-02,10,22,0,0,0,0,2020
TeJ_Dht6N4E,2020-12-02,1,0,0,0,0,0,2020
U6jWizrcoaw,2020-12-02,3,6,0,0,0,0,2020
Zk_xFgb6Y7Y,2020-12-02,19,88,0,0,0,0,2020
ZtY3D3hKjXk,2020-12-02,16,59,0,0,0,0,2020
bn91Bs6pE1o,2020-12-02,21,89,0,0,0,0,2020
h8FZ_H_zIlA,2020-12-02,1,1,0,0,0,0,2020
kgQncoPA9zE,2020-12-02,10,27,0,0,0,0,2020
mu7OfNdCBE8,2020-12-02,2,7,0,0,0,0,2020
quoIHoqCJs4,2020-12-02,1,1,0,0,0,0,2020
s-HX0NcVGco,2020-12-02,2,6,0,0,0,0,2020
tRAaFUTA_-A,2020-12-02,15,94,0,0,0,0,2020
yA9kwmITnkk,2020-12-02,1,1,0,0,0,0,2020
zG5DYRKRrRI,2020-12-02,1,1,0,0,0,0,2020
zNyioBkGDUU,2020-12-02,14,70,0,0,0,0,2020
zW6ATi1uYhk,2020-12-02,5,20,0,0,0,0,2020
3MQ47s45dnU,2020-12-03,4,19,0,0,0,0,2020
44Cbhd1PnWI,2020-12-03,4,28,0,0,0,0,2020
EdiLL3J89eI,2020-12-03,12,39,0,0,0,0,2020
OXRHUDd28uM,2020-12-03,1,2,0,0,0,0,2020
OiE3M7m9dxs,2020-12-03,1,0,0,0,0,0,2020
POXB-v2vNlo,2020-12-03,17,33,0,0,0,0,2020
U6jWizrcoaw,2020-12-03,3,9,0,0,0,0,2020
Zk_xFgb6Y7Y,2020-12-03,23,109,1,0,0,0,2020
ZtY3D3hKjXk,2020-12-03,14,63,0,0,0,2,2020
bn91Bs6pE1o,2020-12-03,13,45,1,0,0,2,2020
dPNrkm12e5M,2020-12-03,1,0,0,0,0,0,2020
eJizsGLUFFw,2020-12-03,1,1,0,0,0,0,2020
h8FZ_H_zIlA,2020-12-03,1,0,0,0,0,0,2020
